6.023512899079990166e+04 4.398136503166622815e-05 8.132131770253181458e-03 5.626922938972711563e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512903611260845e+04 4.645523097780015429e-05 6.637635175138711929e-03 5.101747345179319382e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512908266235172e+04 4.645523097780015429e-05 1.118646841496229172e-02 4.962433595210313797e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512912921208772e+04 4.645523097780015429e-05 8.061787113547325134e-03 4.884366877377033234e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512917576182372e+04 4.645523097780015429e-05 5.585976876318454742e-03 6.302190944552421570e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512922231155972e+04 4.645523097780015429e-05 4.332279320806264877e-03 5.717216990888118744e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512926886128844e+04 4.645523097780015429e-05 9.211697615683078766e-03 5.209049675613641739e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512931541103171e+04 4.645523097780015429e-05 7.954140193760395050e-03 4.936123732477426529e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512936196076771e+04 4.645523097780015429e-05 8.369334973394870758e-03 4.892017226666212082e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512940851050371e+04 4.645523097780015429e-05 9.719766676425933838e-03 4.935666918754577637e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512945506023971e+04 4.645523097780015429e-05 5.174431484192609787e-03 5.113717634230852127e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512950160997570e+04 4.645523097780015429e-05 6.013194099068641663e-03 5.095658358186483383e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512954815971170e+04 4.645523097780015429e-05 7.790630217641592026e-03 4.871242213994264603e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512959470944770e+04 4.645523097780015429e-05 1.084166765213012695e-02 4.837139975279569626e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512964125918370e+04 4.645523097780015429e-05 8.572318591177463531e-03 4.992686212062835693e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512968780891970e+04 4.645523097780015429e-05 1.018290128558874130e-02 4.708616062998771667e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512973435865570e+04 4.645523097780015429e-05 8.595915511250495911e-03 4.548430442810058594e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512978090839897e+04 4.645523097780015429e-05 6.591835059225559235e-03 4.342515952885150909e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512982745813497e+04 4.645523097780015429e-05 7.181688211858272552e-03 4.268393851816654205e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512987400786369e+04 4.645523097780015429e-05 7.239931263029575348e-03 4.360253922641277313e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512992055759969e+04 4.645523097780015429e-05 6.620695348829030991e-03 4.452168010175228119e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512996710733569e+04 4.645523097780015429e-05 8.966839872300624847e-03 4.478335846215486526e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513001365707896e+04 4.645523097780015429e-05 7.534254342317581177e-03 4.858054220676422119e-03 1.000000000000000000e+00 1.000000000000000000e+00
