6.023512899079990166e+04 4.398136503166622815e-05 6.448592990636825562e-02 5.800494458526372910e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512903611260845e+04 4.645523097780015429e-05 6.280660629272460938e-02 5.469430238008499146e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512908266235172e+04 4.645523097780015429e-05 6.096437945961952209e-02 5.321631208062171936e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512912921208772e+04 4.645523097780015429e-05 6.320900470018386841e-02 5.209129769355058670e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512917576182372e+04 4.645523097780015429e-05 6.565382331609725952e-02 6.699929479509592056e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512922231155972e+04 4.645523097780015429e-05 6.460949033498764038e-02 5.695757456123828888e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512926886128844e+04 4.645523097780015429e-05 6.508570164442062378e-02 5.478360690176486969e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512931541103171e+04 4.645523097780015429e-05 6.391464918851852417e-02 5.273110233247280121e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512936196076771e+04 4.645523097780015429e-05 6.076950952410697937e-02 5.214658565819263458e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512940851050371e+04 4.645523097780015429e-05 6.495750695466995239e-02 5.476437509059906006e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512945506023971e+04 4.645523097780015429e-05 6.449753046035766602e-02 5.667326040565967560e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512950160997570e+04 4.645523097780015429e-05 6.224693357944488525e-02 5.459735635668039322e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512954815971170e+04 4.645523097780015429e-05 6.599357724189758301e-02 5.067792721092700958e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512959470944770e+04 4.645523097780015429e-05 6.232430785894393921e-02 5.521093495190143585e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512964125918370e+04 4.645523097780015429e-05 6.147652491927146912e-02 5.092058796435594559e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512968780891970e+04 4.645523097780015429e-05 6.042220816016197205e-02 4.988572560250759125e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512973435865570e+04 4.645523097780015429e-05 5.994663015007972717e-02 4.548378754407167435e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512978090839897e+04 4.645523097780015429e-05 5.742224305868148804e-02 4.320417996495962143e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512982745813497e+04 4.645523097780015429e-05 5.801936239004135132e-02 4.608588293194770813e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512987400786369e+04 4.645523097780015429e-05 5.778895691037178040e-02 4.638923797756433487e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512992055759969e+04 4.645523097780015429e-05 5.833195149898529053e-02 4.530272446572780609e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512996710733569e+04 4.645523097780015429e-05 6.229987740516662598e-02 5.000714212656021118e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513001365707896e+04 4.645523097780015429e-05 6.641981005668640137e-02 5.049303639680147171e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513006020681496e+04 4.645523097780015429e-05 6.256274878978729248e-02 5.043772980570793152e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513010675655096e+04 4.645523097780015429e-05 6.068465858697891235e-02 4.496367648243904114e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513015330628696e+04 4.645523097780015429e-05 9.086421877145767212e-02 4.621832165867090225e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513019985601568e+04 4.645523097780015429e-05 5.993206053972244263e-02 4.592283163219690323e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513024640575168e+04 4.645523097780015429e-05 6.077731773257255554e-02 4.425305873155593872e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513029295549495e+04 4.645523097780015429e-05 5.623802542686462402e-02 4.308928735554218292e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513033950523095e+04 4.645523097780015429e-05 5.884661152958869934e-02 4.451913293451070786e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513038605496695e+04 4.645523097780015429e-05 5.738078430294990540e-02 4.090064670890569687e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513043260470295e+04 4.645523097780015429e-05 5.883376672863960266e-02 4.551810678094625473e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513047915443894e+04 4.645523097780015429e-05 6.241567060351371765e-02 4.429515451192855835e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513052570418222e+04 4.645523097780015429e-05 5.904227122664451599e-02 4.425261169672012329e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513057225391094e+04 4.645523097780015429e-05 6.175097078084945679e-02 4.725330974906682968e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513061880364694e+04 4.645523097780015429e-05 6.283447891473770142e-02 4.932661075145006180e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513066535338294e+04 4.645523097780015429e-05 6.185983493924140930e-02 5.320817232131958008e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513071190311894e+04 4.645523097780015429e-05 5.893732234835624695e-02 5.464450921863317490e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513075845286221e+04 4.645523097780015429e-05 6.780257076025009155e-02 5.508659407496452332e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513080500259821e+04 4.645523097780015429e-05 6.418626755475997925e-02 5.075277294963598251e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513085155233421e+04 4.645523097780015429e-05 5.845151841640472412e-02 4.670139867812395096e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513089810206293e+04 4.645523097780015429e-05 6.360400468111038208e-02 5.221312865614891052e-03 1.000000000000000000e+00 1.000000000000000000e+00
