6.023512903735023428e+04 1.370728015899658095e-04 9.062082506716251373e-03 8.294301107525825500e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512917576241307e+04 1.395466702955740592e-04 9.622280485928058624e-03 7.716792169958353043e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512931541162106e+04 1.395466702955740592e-04 1.069106347858905792e-02 7.000169716775417328e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512945506083634e+04 1.395466702955740592e-04 9.974926710128784180e-03 7.398234214633703232e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512959471003705e+04 1.395466702955740592e-04 6.239180453121662140e-03 7.335430942475795746e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512973435925232e+04 1.395466702955740592e-04 1.613106764853000641e-02 6.537282839417457581e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023512987400845304e+04 1.395466702955740592e-04 1.589677669107913971e-02 6.839561276137828827e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513001365766831e+04 1.395466702955740592e-04 3.505666041746735573e-03 6.713792216032743454e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513015330687631e+04 1.395466702955740592e-04 6.091943010687828064e-03 6.345505360513925552e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513029295608430e+04 1.395466702955740592e-04 1.286881882697343826e-02 6.215075030922889709e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513043260529957e+04 1.395466702955740592e-04 1.798379933461546898e-03 6.336982827633619308e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513057225450029e+04 1.395466702955740592e-04 4.879870917648077011e-03 7.040706463158130646e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513071190371556e+04 1.395466702955740592e-04 -2.751922933384776115e-03 7.466821931302547455e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513085155292356e+04 1.395466702955740592e-04 3.779456019401550293e-03 7.057129871100187302e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513099120213155e+04 1.395466702955740592e-04 7.894717156887054443e-03 5.729097407311201096e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513113085133955e+04 1.395466702955740592e-04 1.476074848324060440e-02 5.704076960682868958e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513127050054754e+04 1.395466702955740592e-04 9.498736821115016937e-03 5.218707490712404251e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513141014976281e+04 1.395466702955740592e-04 1.074406132102012634e-02 4.580344073474407196e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513154979897081e+04 1.395466702955740592e-04 4.086098168045282364e-03 4.468146245926618576e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513168944817880e+04 1.395466702955740592e-04 1.273792982101440430e-02 4.408091772347688675e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513182909738680e+04 1.395466702955740592e-04 5.121572408825159073e-03 4.519186913967132568e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513196874660207e+04 1.395466702955740592e-04 9.998564608395099640e-03 4.547195509076118469e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513210839581006e+04 1.395466702955740592e-04 6.656955461949110031e-03 4.301258362829685211e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513224804501806e+04 1.395466702955740592e-04 1.610628515481948853e-02 4.861657507717609406e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513238769423333e+04 1.395466702955740592e-04 1.422473974525928497e-02 4.097000695765018463e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513252734343405e+04 1.395466702955740592e-04 1.402511075139045715e-02 4.497841931879520416e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513266699264932e+04 1.395466702955740592e-04 1.536185760051012039e-02 4.510405473411083221e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513280664185731e+04 1.395466702955740592e-04 2.103932388126850128e-02 4.713779315352439880e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513294629106531e+04 1.395466702955740592e-04 1.135822758078575134e-02 4.226275254040956497e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513308594027330e+04 1.395466702955740592e-04 5.805661901831626892e-03 4.218489862978458405e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513322558948857e+04 1.395466702955740592e-04 9.973824955523014069e-03 4.381951875984668732e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513336523869657e+04 1.395466702955740592e-04 9.953282773494720459e-03 4.345434717833995819e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513350488790456e+04 1.395466702955740592e-04 4.404816310852766037e-03 4.539369139820337296e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513364453711984e+04 1.395466702955740592e-04 7.289705798029899597e-03 4.807488992810249329e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513378418632783e+04 1.395466702955740592e-04 6.976454984396696091e-03 4.621845670044422150e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513392383553582e+04 1.395466702955740592e-04 2.043266035616397858e-02 4.440836608409881592e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513406348474382e+04 1.395466702955740592e-04 8.086743764579296112e-03 4.102398641407489777e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513420313395909e+04 1.395466702955740592e-04 6.411495152860879898e-03 4.133714828640222549e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513434278316709e+04 1.395466702955740592e-04 9.099947288632392883e-03 4.009302705526351929e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513448243237508e+04 1.395466702955740592e-04 5.793504882603883743e-03 4.137844778597354889e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513462208158307e+04 1.395466702955740592e-04 4.969346802681684494e-03 4.460949916392564774e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513476173079835e+04 1.395466702955740592e-04 1.902113296091556549e-02 4.255695734173059464e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513490138000634e+04 1.395466702955740592e-04 3.480802988633513451e-03 4.131010733544826508e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513504102921434e+04 1.395466702955740592e-04 1.135390438139438629e-02 3.983013797551393509e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513518067842233e+04 1.395466702955740592e-04 7.868380285799503326e-03 4.354366101324558258e-03 1.000000000000000000e+00 1.000000000000000000e+00
6.023513532032763760e+04 1.395466702955740592e-04 6.611238699406385422e-03 4.121251404285430908e-03 1.000000000000000000e+00 1.000000000000000000e+00
